Minimum.Android: 4(86), ==>Ad.Supported: True(97), In.App.PurchasesFalse(100), #SUP: 109226 #CONF: 0.5431805297236009
Ad.Supported: True(97), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 129207 #CONF: 0.7228687158026653
Minimum.Android: 4(86), Editor.Choice: False(102), ==>Ad.Supported: True(97), #SUP: 129207 #CONF: 0.6425587571239594
Minimum.Android: 4(86), Ad.Supported: True(97), ==>Editor.Choice: False(102), #SUP: 129207 #CONF: 0.999992260541143
Ad.Supported: True(97), ==>Minimum.Android: 4(86), Editor.Choice: False(102), #SUP: 129207 #CONF: 0.722860627489594
Minimum.Android: 4(86), ==>Ad.Supported: True(97), Editor.Choice: False(102), #SUP: 129207 #CONF: 0.6425459753538287
Ad.Supported: False(98), In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), #SUP: 67401 #CONF: 0.5781820989242884
Minimum.Android: 4(86), Ad.Supported: False(98), ==>In.App.PurchasesFalse(100), #SUP: 67401 #CONF: 0.9377139041153065
Ad.Supported: False(98), ==>Minimum.Android: 4(86), In.App.PurchasesFalse(100), #SUP: 67401 #CONF: 0.535868467709236
Ad.Supported: False(98), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 71875 #CONF: 0.571466053922543
Minimum.Android: 4(86), Ad.Supported: False(98), ==>Editor.Choice: False(102), #SUP: 71875 #CONF: 0.9999582626116476
Ad.Supported: False(98), ==>Minimum.Android: 4(86), Editor.Choice: False(102), #SUP: 71875 #CONF: 0.5714387934392864
In.App.PurchasesFalse(100), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 176625 #CONF: 0.6667358725604923
Minimum.Android: 4(86), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 176625 #CONF: 0.8783730020588616
Minimum.Android: 4(86), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 176625 #CONF: 0.9999886767028824
Editor.Choice: False(102), ==>Minimum.Android: 4(86), In.App.PurchasesFalse(100), #SUP: 176625 #CONF: 0.5800206886360277
In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), Editor.Choice: False(102), #SUP: 176625 #CONF: 0.6667258053557004
Minimum.Android: 4(86), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 176625 #CONF: 0.878355529474951
In.App.PurchasesFalse(100), Last.Update(2020), ==>Minimum.Android: 4(86), #SUP: 65235 #CONF: 0.7383366910383231
