Ad.Supported: False(98), In.App.PurchasesFalse(100), ==>Content.Rating: Everyone(92), #SUP: 116239 #CONF: 0.9041263174269825
Content.Rating: Everyone(92), Ad.Supported: False(98), ==>In.App.PurchasesFalse(100), #SUP: 116239 #CONF: 0.9170729783037476
Ad.Supported: False(98), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 116239 #CONF: 0.8182157337538011
Ad.Supported: False(98), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), #SUP: 126623 #CONF: 0.8926164561245207
Content.Rating: Everyone(92), Ad.Supported: False(98), ==>Editor.Choice: False(102), #SUP: 126623 #CONF: 0.9989980276134123
Ad.Supported: False(98), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 126623 #CONF: 0.8913095506250704
In.App.PurchasesFalse(100), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), #SUP: 261002 #CONF: 0.8651617608061523
Content.Rating: Everyone(92), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 261002 #CONF: 0.8339494713567711
Content.Rating: Everyone(92), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 261002 #CONF: 0.9996361505494127
Editor.Choice: False(102), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 261002 #CONF: 0.7068282880804208
In.App.PurchasesFalse(100), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 261002 #CONF: 0.8648005672518108
Content.Rating: Everyone(92), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 261002 #CONF: 0.8328238575084399
In.App.PurchasesFalse(100), Last.Update(2020), ==>Content.Rating: Everyone(92), #SUP: 84158 #CONF: 0.8639032602447236
Content.Rating: Everyone(92), Last.Update(2020), ==>In.App.PurchasesFalse(100), #SUP: 84158 #CONF: 0.860819311614586
Last.Update(2020), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 84158 #CONF: 0.7332177488913477
In.App.PurchasesFalse(100), Last.Update(2021), ==>Content.Rating: Everyone(92), #SUP: 94654 #CONF: 0.8491508849994169
Content.Rating: Everyone(92), Last.Update(2021), ==>In.App.PurchasesFalse(100), #SUP: 94654 #CONF: 0.7814571723426212
Last.Update(2021), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 94654 #CONF: 0.6466320535592294
Editor.Choice: False(102), Last.Update(2020), ==>Content.Rating: Everyone(92), #SUP: 97720 #CONF: 0.8518428118135221
Content.Rating: Everyone(92), Last.Update(2020), ==>Editor.Choice: False(102), #SUP: 97720 #CONF: 0.9995397125760753
Last.Update(2020), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 97720 #CONF: 0.8513752515704093
Editor.Choice: False(102), Last.Update(2021), ==>Content.Rating: Everyone(92), #SUP: 120762 #CONF: 0.8283568268340364
Content.Rating: Everyone(92), Last.Update(2021), ==>Editor.Choice: False(102), #SUP: 120762 #CONF: 0.9970030959752322
Last.Update(2021), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 120762 #CONF: 0.8249897526984561
In.App.PurchasesFalse(100), Editor.Choice: False(102), ==>Ad.Supported: True(97), #SUP: 173193 #CONF: 0.5740950676213206
Ad.Supported: True(97), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 173193 #CONF: 0.7616159928232821
Ad.Supported: True(97), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 173193 #CONF: 0.9997229293296621
In.App.PurchasesFalse(100), ==>Ad.Supported: True(97), Editor.Choice: False(102), #SUP: 173193 #CONF: 0.5738553905488957
Ad.Supported: True(97), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 173193 #CONF: 0.760021765937186
Editor.Choice: False(102), Last.Update(2020), ==>Ad.Supported: True(97), #SUP: 76353 #CONF: 0.6655828306426305
Ad.Supported: True(97), Last.Update(2020), ==>Editor.Choice: False(102), #SUP: 76353 #CONF: 0.9993848167539267
Last.Update(2020), ==>Ad.Supported: True(97), Editor.Choice: False(102), #SUP: 76353 #CONF: 0.6652175049442842
Editor.Choice: False(102), Last.Update(2021), ==>Ad.Supported: True(97), #SUP: 84768 #CONF: 0.5814589978392839
Ad.Supported: True(97), Last.Update(2021), ==>Editor.Choice: False(102), #SUP: 84768 #CONF: 0.9952099182868414
Last.Update(2021), ==>Ad.Supported: True(97), Editor.Choice: False(102), #SUP: 84768 #CONF: 0.5790955048503894
Ad.Supported: False(98), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 128487 #CONF: 0.9057565418452516
Ad.Supported: False(98), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 128487 #CONF: 0.9993933029984833
Ad.Supported: False(98), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 128487 #CONF: 0.9044303975672936
Editor.Choice: False(102), Last.Update(2020), ==>In.App.PurchasesFalse(100), #SUP: 97405 #CONF: 0.8490969001708567
In.App.PurchasesFalse(100), Last.Update(2020), ==>Editor.Choice: False(102), #SUP: 97405 #CONF: 0.9998870822041553
Last.Update(2020), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 97405 #CONF: 0.848630847106178
Editor.Choice: False(102), Last.Update(2021), ==>In.App.PurchasesFalse(100), #SUP: 111357 #CONF: 0.763844016874164
In.App.PurchasesFalse(100), Last.Update(2021), ==>Editor.Choice: False(102), #SUP: 111357 #CONF: 0.9989952363437368
Last.Update(2021), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 111357 #CONF: 0.7607391720180352
Content.Rating: Everyone(92), Ad.Supported: True(97), In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), #SUP: 105805 #CONF: 0.7304049482941916
Minimum.Android: 4(86), Ad.Supported: True(97), In.App.PurchasesFalse(100), ==>Content.Rating: Everyone(92), #SUP: 105805 #CONF: 0.8359537955881423
Minimum.Android: 4(86), Content.Rating: Everyone(92), In.App.PurchasesFalse(100), ==>Ad.Supported: True(97), #SUP: 105805 #CONF: 0.6170143282850962
Minimum.Android: 4(86), Content.Rating: Everyone(92), Ad.Supported: True(97), ==>In.App.PurchasesFalse(100), #SUP: 105805 #CONF: 0.7960051158591634
Ad.Supported: True(97), In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 105805 #CONF: 0.6107387973978446
Content.Rating: Everyone(92), Ad.Supported: True(97), ==>Minimum.Android: 4(86), In.App.PurchasesFalse(100), #SUP: 105805 #CONF: 0.5668813355907503
Minimum.Android: 4(86), In.App.PurchasesFalse(100), ==>Content.Rating: Everyone(92), Ad.Supported: True(97), #SUP: 105805 #CONF: 0.5323414874669189
Minimum.Android: 4(86), Ad.Supported: True(97), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 105805 #CONF: 0.6527908885063641
Minimum.Android: 4(86), Content.Rating: Everyone(92), ==>Ad.Supported: True(97), In.App.PurchasesFalse(100), #SUP: 105805 #CONF: 0.5198445453294813
Content.Rating: Everyone(92), Ad.Supported: True(97), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 132776 #CONF: 0.7125163672269088
